conjunction_id,creation_date,tca,miss_distance,relative_speed,relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,rel_pos_mag,rel_vel_mag,miss_distance_log,relative_speed_log,rel_pos_mag_log,rel_vel_mag_log,collision_probability,collision_max_probability,cluster,dbscan_label,iso_anomaly,object1_object_designator,object2_object_designator,object1_object_type,object2_object_type,object1_maneuverable,object2_maneuverable,anomaly_flag
4817315,11:26.6,29:31.9,35.04318427,4664.283756,-33.49670719,-9.706804572,3.43122664,5.873518573,-1431.958292,-4439.031866,35.043184270648744,4664.2837559063055,3.5847177826107575,8.447903938012505,3.5847177826287564,8.447903937992422,1.94275e-05,0.001301747,0,0,,50173,53265,PAYLOAD,PAYLOAD,,,False
4519663,48:52.6,51:21.3,385.3676509,13661.12195,-14.04151412,165.8120169,347.5880282,7.015940022,-12310.11481,5923.451443,385.3676509713705,13661.121947203843,5.956789379630816,9.522382461470665,5.956789379815538,9.522382461266,1.82773e-05,0.001290479,0,0,,57044,51802,UNKNOWN,PAYLOAD,,,False
4817318,00:28.7,04:54.8,98.39940108,4664.241966,-18.6363894,92.47085856,-28.00477532,5.805355915,-1431.96056,-4438.987313,98.39940108260637,4664.241965478182,4.5991460882922635,8.44789498031789,4.599146088318484,8.447894980206039,1.90447e-05,0.001656764,0,0,,50173,53265,PAYLOAD,PAYLOAD,,,False
4806102,38:59.9,31:27.1,336.9754723,6972.504529,-2.626570156,-299.6384749,154.1504278,3.365602169,-3205.652407,-6191.89799,336.97547225592746,6972.5045285283895,5.822973325690132,8.849873179257203,5.8229733255597305,8.849873179189574,1.57969e-05,0.001516799,0,0,,52640,51805,PAYLOAD,PAYLOAD,,,False
4864814,07:12.9,31:43.3,218.4063281,14634.49188,33.85684649,-57.43640129,-207.9810037,-6.249370313,-14133.75707,3795.421527,218.4063280847255,14634.49187829968,5.390925390178149,9.591204808400613,5.390925390108531,9.591204808284436,0.000229026,0.003477654,0,0,,48608,56343,DEBRIS,PAYLOAD,NO,,False
4776230,15:15.1,57:51.4,153.4394902,14710.47438,-12.06578133,32.84686388,-149.3960428,9.974996309,-14248.5194,-3657.547256,153.43949019126092,14710.474381290389,5.0398023704322865,9.596383038348478,5.039802370375701,9.59638303843619,4.25311e-05,0.003548815,0,0,,49432,28220,PAYLOAD,PAYLOAD,,,False
4658486,09:20.1,14:10.8,100.689069,4642.907177,-0.845728803,-96.16730472,29.82319325,6.045029755,-1418.910891,-4420.773959,100.6890689694984,4642.907177141891,4.621919814485298,8.443311354891927,4.621919814185349,8.44331135492248,1.03998e-05,0.001015671,0,0,,54198,51748,PAYLOAD,PAYLOAD,,,False
4809398,22:41.4,13:26.3,324.6655005,10881.17196,-2.83080768,-224.1518609,-234.8523302,79.11022438,-7793.435048,7593.155802,324.6655005038631,10881.171963922015,5.7858707825084865,9.294881129163251,5.785870782520349,9.29488112952366,1.31779e-05,0.001216943,0,0,,27664,53629,PAYLOAD,PAYLOAD,,,False
4805969,24:28.8,13:31.1,13.83761447,6981.307367,0.369884084,-13.35504884,3.603530256,9.426885641,-3208.00921,-6200.583892,13.83761446421634,6981.307367488383,2.6971654748175684,8.851134709468852,2.6971654744277713,8.851134709538798,1.74023e-05,0.001682587,0,0,,52675,53033,PAYLOAD,PAYLOAD,,,False
4586372,17:39.3,01:34.7,272.477162,15154.13309,-33.75779867,26.25107725,-269.100531,1.390376708,-15117.71742,-1049.937083,272.4771620013532,15154.133093066637,5.611218115633258,9.626094571373502,5.611218115638206,9.62609457157585,6.38045e-05,0.001519777,0,0,,52447,39451,PAYLOAD,PAYLOAD,,,False
4628985,36:46.1,01:35.1,80.39063389,15154.14728,35.33293541,8.775056577,71.67451483,-1.406435352,-15117.74346,1049.766819,80.39063389930865,15154.147276396207,4.399260203611853,9.626095507689485,4.3992602037262225,9.626095507451693,3.81628e-05,0.002317313,0,0,,39451,52447,PAYLOAD,PAYLOAD,,,False
4759018,17:55.8,56:32.3,64.74375606,14703.44464,54.41845625,-11.17513602,-33.24908876,-20.57399331,-14190.03124,3851.47694,64.74375606241132,14703.444647453482,4.185764701681506,9.595905083528908,4.185764701718183,9.595905084035795,0.000108927,0.001925716,0,0,,45400,43877,PAYLOAD,PAYLOAD,,,False
4892718,54:14.0,56:32.6,363.3604568,14703.43212,-8.047122823,97.67746487,349.8930954,-20.67693792,-14190.03136,3851.428107,363.3604567612607,14703.432116241936,5.8981436435809504,9.595904232085307,5.898143643474628,9.595904231829731,0.000904797,0.009942814,0,0,,45400,43877,PAYLOAD,PAYLOAD,,,False
4929255,34:38.4,55:58.2,391.5933781,0.619490265,-281.366795,69.70396046,-263.2858871,-0.390646445,0.310765353,-0.36686297,391.59337810848547,0.6194902649546429,5.972774414914583,0.4821114484966386,5.972774414936197,0.4821114484686316,1.88314e-05,0.001759907,1,1,,56155,56156,UNKNOWN,UNKNOWN,,,False
4687727,04:36.9,06:32.2,189.0201979,23.37010958,180.9183172,-24.78877087,48.81305712,2.601456463,-15.3508574,-17.4282995,189.0201978761147,23.37010958694288,5.24713037124738,3.1933573641391106,5.247130371121681,3.193357364424004,1e-10,2.69883e-06,1,-1,,29820,29943,DEBRIS,DEBRIS,NO,NO,True
4817417,40:04.2,42:16.6,413.0612521,6954.197174,6.697201644,367.9318268,-187.6190724,2.326315798,-3188.906991,-6179.945398,413.0612521291268,6954.197173740132,6.026013914813873,8.847244453919746,6.026013914884218,8.847244453882382,1.39541e-05,0.001322156,0,0,,50173,53924,PAYLOAD,PAYLOAD,,,False
4512470,50:15.2,46:27.2,144.9678246,14589.87198,131.0572049,2.027001615,-61.93198268,53.18030203,-14475.87218,-1819.522162,144.96782460402588,14589.871980734824,4.983386217969162,9.588151405323812,4.983386217996743,9.588151405374173,2.00914e-06,0.003883034,0,0,,20103,9738,PAYLOAD,ROCKET BODY,,NO,False
4632299,17:32.9,46:27.3,144.360757,14589.87951,141.3438553,0.417842127,-29.35588776,53.18551465,-14475.87944,-1819.524585,144.36075702658306,14589.8795051845,4.979218631834399,9.588151921399756,4.979218632017276,9.588151921069722,3.94216e-10,0.003857762,0,0,,20103,9738,PAYLOAD,ROCKET BODY,,NO,False
4974357,37:57.2,46:27.3,141.7446616,14589.86895,141.2883032,3.712875408,10.74146277,53.20015056,-14475.86874,-1819.524673,141.74466158331947,14589.868953125815,4.9610574509892045,9.58815119765971,4.961057450872349,9.588151197873941,1e-10,0.007465205,0,0,,20103,9738,PAYLOAD,ROCKET BODY,,NO,False
4812351,43:41.8,46:27.3,146.2159111,14589.87982,146.0844439,-4.530656113,-4.230965329,53.18549881,-14475.87992,-1819.523357,146.21591111093795,14589.879828230642,4.991900292165244,9.588151942645906,4.991900292239543,9.58815194321,1e-10,0.004501788,0,0,,20103,9738,PAYLOAD,ROCKET BODY,,NO,False
4793046,54:21.9,47:53.7,67.37784611,13639.53235,64.74153276,8.876009573,16.41720244,54.38844999,-12514.5181,5424.087144,67.37784610693697,13639.532349916766,4.225048884884989,9.520800959228232,4.225048884840194,9.52080095922213,0.000184201,0.001925017,0,0,,40582,23087,DEBRIS,PAYLOAD,NO,,False
4829399,11:44.1,14:36.5,429.1808229,4627.839698,26.48471879,407.6099795,131.7150066,-6.713039728,-1409.640003,4407.921309,429.1808228253143,4627.839697882427,6.06420563866663,8.440061510489969,6.064205638493015,8.440061510464568,1.4991e-05,0.001040284,0,0,,50851,53719,PAYLOAD,PAYLOAD,,,False
4976430,14:41.8,26:43.0,181.3527635,14697.55305,-6.80576497,40.11840688,176.7286615,-2.093032022,-14276.0121,3494.787501,181.35276342807046,14697.553045907855,5.205943072061708,9.595504335949293,5.205943071667256,9.59550433567089,6.05438e-05,0.004370658,0,0,,48879,40031,PAYLOAD,PAYLOAD,,,False
4528637,19:32.3,36:36.6,60.64481289,14212.36133,20.59869296,5.140069895,-56.80727824,26.37805399,-13914.90906,-2892.373546,60.644812896261925,14212.36133369128,4.121389088033243,9.561937739916393,4.121389088134824,9.561937740176099,0.001662561,0.011339883,0,0,,55179,3131,PAYLOAD,ROCKET BODY,,NO,False
4541779,42:04.6,28:53.6,151.6016876,14433.39192,-119.5206464,-15.14765268,92.02410224,-28.25881443,-14029.15536,-3391.873185,151.60168762472836,14433.391922162018,5.0278311777669265,9.577368965820058,5.027831177928971,9.57736896596984,0.000106939,0.002262846,0,0,,42425,17589,DEBRIS,PAYLOAD,NO,,False
5029879,45:08.0,45:04.8,64.56881904,14582.68815,4.634199975,8.703359324,-63.8115046,141.9918209,-14359.00477,-2540.396445,64.56881904020523,14582.688152732811,4.18310026343772,9.587658933107388,4.18310026344085,9.587658933294776,0.00093089,0.002876871,0,0,,4932,38327,DEBRIS,DEBRIS,NO,NO,False
4886996,37:07.9,45:04.8,11.18635655,14582.68589,-0.633681879,-5.473544874,-9.735159308,142.0057674,-14359.00747,-2540.367422,11.186356554464178,14582.685891160434,2.5003170103839882,9.58765877813972,2.500317010750314,9.58765877821929,0.000108666,0.009853542,0,0,,4932,38327,DEBRIS,DEBRIS,NO,NO,False
5062623,39:09.9,37:07.3,482.852132,14314.34469,-18.95938369,-164.432286,-453.5953554,-6.314711914,-13517.83449,4708.351607,482.85213197162415,14314.344694388199,6.181779347641518,9.569087296180498,6.181779347582872,9.569087296487037,4.74124e-05,0.001145899,0,0,,45090,43813,PAYLOAD,PAYLOAD,,,False
4788994,20:15.8,36:55.4,259.683669,1911.650138,-6.694045759,257.596537,-32.1686462,-7.181641205,-239.1763581,-1896.615233,259.6836689538962,1911.6501375230828,5.563307676092767,7.556245066148862,5.56330767591591,7.556245065899513,0.004266937,0.022786625,0,0,,27845,25634,PAYLOAD,PAYLOAD,,,False
4968009,33:30.4,58:32.0,175.8466959,11961.55891,-28.53322839,92.92059233,-146.5390012,-13.50995089,-9882.317944,-6739.324971,175.84669594282275,11961.558908847192,5.175283232412215,9.389536960304987,5.175283232654361,9.38953696020862,0.000363765,0.00102784,0,0,,15362,51649,PAYLOAD,PAYLOAD,,,False
5102126,55:05.6,58:32.0,116.6905797,11961.58395,-30.59871459,-63.87976092,92.73503221,-13.35428863,-9882.352028,-6739.319747,116.69057969153455,11961.583950073027,4.768058974529577,9.38953905350043,4.768058974457647,9.389539053506535,0.000429185,0.001441326,0,0,,15362,51649,PAYLOAD,PAYLOAD,,,False
4802313,02:20.0,58:32.1,330.5187546,11961.57168,0.880594015,-184.3438356,274.3341429,-13.22742596,-9882.34656,-6739.306234,330.51875458166774,11961.571678185632,5.803684382987907,9.389538027801773,5.803684382932609,9.389538027650103,0.000189146,0.003669453,0,0,,15362,51649,PAYLOAD,PAYLOAD,,,False
5021087,05:53.4,53:11.2,419.5459505,12924.44808,3.155957857,224.1211993,354.6526929,-26.38842411,-10986.43506,6807.268655,419.5459505547481,12924.448081750714,6.041553749304899,9.466953366473978,6.041553749435083,9.466953366609426,0.000222952,0.004993176,0,0,,22404,53862,DEBRIS,PAYLOAD,NO,,False
4887192,28:03.3,54:21.6,90.33648131,14663.51723,6.654572248,27.18451389,85.89178498,-11.64231692,-14153.25495,3834.57644,90.33648130345794,14663.517234873967,4.514550284023801,9.593186060992421,4.514550283952175,9.593186061324786,1.13558e-05,0.001105264,0,0,,52621,57206,PAYLOAD,UNKNOWN,,,False
5085212,05:28.0,40:58.4,450.2397392,3641.787701,70.88476282,-430.6021938,110.783229,76.36121037,-905.939675,-3526.479821,450.23973917579383,3641.787700719039,6.111998770773606,8.200504519438924,6.111998770719962,8.200504519361797,0.001015832,0.001288055,0,0,,30668,24297,DEBRIS,PAYLOAD,NO,,False
4637452,59:23.5,01:01.7,387.984052,7636.004721,-17.71719377,-330.7175144,202.0981231,16.00818734,-3972.356565,-6521.402852,387.9840520518089,7636.0047210327375,5.963538345348723,8.94076075306287,5.963538345481913,8.940760753067156,0.001605863,0.001953049,0,0,,24772,19921,PAYLOAD,PAYLOAD,,,False
4671105,41:20.1,30:56.9,1.961622867,4637.09856,-0.145301724,-1.814359619,0.731403344,-2.385652099,-1418.828896,4414.702927,1.9616228663200221,4637.098560643593,1.0857373839715234,8.442059768128713,1.085737383741927,8.442059768267475,6.39998e-07,6.39682e-05,0,-1,,47124,47820,PAYLOAD,PAYLOAD,,,True
4835744,10:58.3,51:10.5,348.6709777,13416.05227,44.66387018,169.0391188,301.6659837,-126.966287,-11812.03817,6360.038703,348.6709777223007,13416.052268503929,5.8569926486321675,9.504281734386714,5.856992648695943,9.504281734275208,0.000866339,0.003778241,0,0,,19119,30863,PAYLOAD,DEBRIS,,NO,False
4910156,21:50.4,31:19.7,300.2628294,4755.137738,-19.98367275,283.4703465,-96.96897527,48.41724226,-1500.303089,-4511.993054,300.2628293450973,4755.137738021397,5.7079830711179715,8.467191218282819,5.70798307093573,8.467191218287319,0.000270739,0.001423669,0,0,,24903,54590,PAYLOAD,DEBRIS,,NO,False
5104737,23:23.3,02:05.8,392.1873169,14687.45837,2.751294093,-95.10980655,-380.4700338,-9.412325362,-14198.03078,3759.955662,392.18731690473845,14687.458364261052,5.974286131649008,9.594817319481184,5.974286131661059,9.594817319090472,9.03899e-05,0.004267361,0,0,,52638,57326,PAYLOAD,UNKNOWN,,,False
5063291,54:57.6,33:04.3,30.15678448,14516.13506,-1.712729195,0.693534082,-30.10011993,-36.05689859,-14359.81304,2124.299028,30.156784487386652,14516.135057378451,3.439032021839443,9.583084958993268,3.439032022076523,9.583084958812686,0.002099373,0.014693117,0,0,,42159,8419,DEBRIS,PAYLOAD,NO,,False
5092917,14:28.2,53:22.3,241.5709457,11273.39511,20.39802485,-159.6518746,-180.1436131,-4.245918681,-8365.056023,7557.463669,241.57094573188607,11273.395114339288,5.4912942271779555,9.330289514151245,5.491294227309406,9.330289514536124,1.99703e-05,0.001228134,0,0,,43787,53285,PAYLOAD,PAYLOAD,,,False
5100329,34:20.3,45:05.0,111.210917,14908.25305,108.4242736,4.699176453,24.28914765,31.86123116,-14902.0181,-429.9421865,111.21091699373578,14908.253045696234,4.720380287820551,9.609737309253708,4.720380287764725,9.609737308965043,6.08743e-05,0.001951431,0,0,,7209,55887,PAYLOAD,DEBRIS,,NO,False
4964833,06:44.8,39:56.5,104.6717056,15076.77269,103.1549394,5.40219517,16.91273803,-50.11248175,-15019.25176,1314.777489,104.67170555094559,15076.772683060237,4.660337171138425,9.620976931051164,4.66033717067421,9.620976930590901,0.000165751,0.001165884,0,0,,56347,24082,PAYLOAD,DEBRIS,,NO,False
4967549,08:49.5,17:21.6,218.567676,4674.872293,9.264077557,208.1410458,66.0553622,-1.638507519,-1441.350624,4447.126786,218.56767591543127,4674.872293097509,5.391660503901325,8.450171011055614,5.391660503516165,8.450171011076469,1.6936e-05,0.001560332,0,0,,54186,54097,PAYLOAD,PAYLOAD,,,False
5138432,03:58.2,33:11.4,155.841075,13738.96975,26.8466296,64.49085298,-139.3076775,-96.48058656,-12666.9179,-5319.696627,155.84107497515402,13738.969750029968,5.055233031519489,9.528064364172753,5.055233031361074,9.528064364174933,0.000707707,0.003380809,0,0,,54947,36036,DEBRIS,PAYLOAD,NO,,False
4758985,32:24.5,05:59.3,4.849835663,0.036537366,-1.503130548,-4.518221916,-0.920421225,0.015745559,0.00147183,-0.032937671,4.8498356629873545,0.036537365568355115,1.7664135690543115,0.03588570241274294,1.7664135690521499,0.035885701996313295,7.69946e-08,7.69796e-06,1,-1,,56155,56156,UNKNOWN,UNKNOWN,,,True
4758988,56:24.5,41:06.7,2.184229653,0.035230777,-1.463647908,-1.49936079,-0.616855897,0.012420861,0.001425774,-0.032937775,2.184229652496705,0.035230776906435404,1.1582103925795877,0.034624374809419343,1.158210392421529,0.03462437471903892,6.86169e-08,6.8606e-06,1,-1,,56155,56156,UNKNOWN,UNKNOWN,,,True
5130944,16:18.6,25:04.1,138.4475697,14490.43302,58.61757506,25.65905778,122.7734588,242.3135891,-14078.09604,3423.615792,138.44756963481666,14490.433019001124,4.937688686169751,9.581312927595187,4.937688685702311,9.581312927526259,0.000132809,0.001400447,0,0,,32062,31187,PAYLOAD,DEBRIS,,NO,False
4758991,56:07.1,16:14.4,2.185993157,0.03416634,-1.422972443,1.628329982,-0.319776456,0.008978831,0.001379307,-0.032936559,2.1859931577270384,0.03416634034671098,1.1587640636512753,0.03359563355417072,1.1587640638794736,0.03359563388942721,6.14571e-08,6.1449e-06,1,-1,,56155,56156,UNKNOWN,UNKNOWN,,,True
4758994,23:26.8,19:19.8,6.642444345,0.033384456,0.582058929,1.764974888,-6.377157511,0.008845908,-0.000829008,-0.0321805,6.6424443446823815,0.03338445630616931,2.033717492453425,0.03283929514760234,2.0337174924118653,0.03283929544388056,2.99824e-07,2.99476e-05,1,-1,,56155,56156,UNKNOWN,UNKNOWN,,,True
4917320,55:49.3,19:56.9,183.1230698,14136.67852,-38.12560338,-30.11071867,176.5611556,-59.13870185,-13920.26464,-2463.415222,183.12306976107726,14136.678520418865,5.215604391632123,9.556598747754023,5.215604391420728,9.556598747783651,0.001148334,0.001424622,0,0,,39228,55170,ROCKET BODY,PAYLOAD,NO,,False
5180450,50:54.2,19:56.9,231.4813864,14136.67057,-41.27250631,-34.14063196,225.1990891,-59.1091081,-13920.25626,-2463.417622,231.48138642060815,14136.670563152757,5.448810163327935,9.556598185426749,5.448810163416579,9.556598184942422,0.000384019,0.001165308,0,0,,39228,55170,ROCKET BODY,PAYLOAD,NO,,False
5067402,36:58.4,16:52.1,136.1623149,14316.64449,8.018776803,-36.29740511,-130.9899752,-15.27244759,-13898.02539,3436.708667,136.16231491140417,14316.644489913584,4.921165004821794,9.569247936062734,4.921165004904937,9.569247936056698,8.57241e-05,0.002784571,0,0,,7363,12171,PAYLOAD,DEBRIS,,NO,False
5196633,49:25.8,16:52.1,154.4665315,14316.61927,-8.323365043,-38.68392778,-149.3123729,-15.2675403,-13898.00064,3436.703713,154.4665315696444,14316.619269163206,5.046430476942409,9.569246174598254,5.04643047739038,9.569246174539808,4.08271e-10,0.002108907,0,0,,7363,12171,PAYLOAD,DEBRIS,,NO,False
4758997,33:24.1,51:22.4,5.05195124,0.033406433,-1.380304649,4.859630947,-0.030942923,0.005422088,0.00133044,-0.032936616,5.05195123982555,0.033406433248774105,1.8003807390529392,0.032860561933824195,1.8003807390241138,0.0328605621745563,5.54556e-08,5.54494e-06,1,-1,,56155,56156,UNKNOWN,UNKNOWN,,,True
5057376,52:08.5,53:21.0,350.9193584,4675.245573,0.742778832,334.2647153,106.8220223,-3.18192755,-1441.62886,4447.428164,350.919358347819,4675.2455730783,5.863402053897179,8.450250838963164,5.863402053748904,8.450250838979908,2.23025e-05,0.002091758,0,0,,51984,54192,PAYLOAD,PAYLOAD,,,False
4966995,23:08.8,09:46.2,212.2505476,6942.422468,-4.739119216,-187.2635824,-99.80073353,-2.504517847,-3178.400501,6172.1142,212.2505476020053,6942.422467353044,5.362467754246569,8.8455500829505,5.362467754255972,8.845550082857324,1.69935e-05,0.001618668,0,0,,54810,53910,PAYLOAD,PAYLOAD,,,False
5133501,13:18.3,31:41.4,110.6265533,4508.535416,-6.9722087,105.858736,31.36161035,-12.30840127,-1339.667707,4304.884497,110.62655325652733,4508.535415678954,4.7151589544413905,8.413949415217234,4.715158954051944,8.41394941514604,0.001157356,0.027080001,0,0,,40420,43800,PAYLOAD,PAYLOAD,,,False
4781724,16:31.1,31:01.8,35.61843333,4.098567132,-0.363522251,34.99079976,6.647147997,-4.097502522,-0.056981016,0.074018827,35.61843332834011,4.09856713263687,3.60055175651798,1.628959545745364,3.6005517564726506,1.6289595458702755,2.28069e-07,2.19595e-05,1,-1,,58598,58597,PAYLOAD,PAYLOAD,,,True
5155442,03:57.5,54:50.3,425.9823189,6520.845619,10.43445307,383.4003715,-185.3542914,2.327959471,-2805.696252,-5886.381801,425.98231890256216,6520.845618861572,6.056742604642964,8.782912685262605,6.0567426046489645,8.78291268524138,3.46707e-05,0.002723924,0,0,,44713,47980,PAYLOAD,PAYLOAD,,,False
5161357,14:46.1,10:48.3,92.41303816,4645.507084,5.876054013,-88.19455812,26.9696409,5.494548389,-1421.326126,-4422.729692,92.41303816573019,4645.507084808996,4.537030930353155,8.443871051584631,4.537030930414497,8.443871051758741,1.26926e-05,0.001214974,0,0,,48355,46146,PAYLOAD,PAYLOAD,,,False
4943307,23:49.3,24:38.5,245.1305491,13986.85886,-15.92546526,-84.85781433,-229.4221372,-5.119373536,-13160.21036,4737.199373,245.13054916519044,13986.85886205292,5.5058620825659785,9.545945008055153,5.5058620828308396,9.545945008201917,0.000121969,0.001937447,0,0,,30040,18123,DEBRIS,PAYLOAD,NO,,False
5124535,27:25.9,51:39.2,64.99315242,15185.16525,-1.306194538,-0.205793778,64.97969964,18.26082773,-15133.52209,1251.167165,64.99315241281023,15185.165247079845,4.189550985431775,9.628140111447149,4.189550985322827,9.628140111254858,0.00043295,0.00762843,0,0,,48961,43477,PAYLOAD,PAYLOAD,,,False
5294008,23:14.2,51:39.2,140.5769495,15185.15793,-3.803783739,12.71338668,139.9492042,18.21652483,-15133.51369,1251.180614,140.57694948967125,15185.157930559817,4.952843381991588,9.628139629429361,4.952843381918633,9.628139629466226,0.000480816,0.001235949,0,0,,48961,43477,PAYLOAD,PAYLOAD,,,False
5135359,45:00.9,48:24.2,455.8986981,1894.60254,-8.005317273,-448.6239811,80.72212428,42.67261103,-333.5940469,-1864.514105,455.8986980360114,1894.6025407993066,6.1244616991451615,7.547292030037672,6.124461699005112,7.547292030459335,0.000241953,0.003392546,0,0,,9619,38039,DEBRIS,ROCKET BODY,NO,NO,False
5055691,29:51.2,54:42.9,473.8736239,4619.657491,12.61201825,450.950214,-145.0553444,5.3802878,-1404.74483,-4400.897448,473.87362392307375,4619.657490845122,6.163048713688377,8.438292288019362,6.163048713736965,8.438292287985844,1.81661e-05,0.00159897,0,0,,53806,53997,PAYLOAD,PAYLOAD,,,False
4883855,35:02.9,48:56.5,5.72688178,9964.351771,5.280345804,1.169812582,1.883258248,55.00904578,-6966.651632,-7123.976788,5.726881779422896,9964.351771827844,1.906111704933344,9.206869532676125,1.9061117048475533,9.206869532759196,0.000125339,0.007692713,0,4,,8786,7093,DEBRIS,DEBRIS,NO,NO,False
5002726,04:09.3,25:12.6,240.9744694,6967.775454,-6.650545317,-214.5722878,109.4677964,3.462795713,-3201.378202,-6188.78505,240.97446938091045,6967.775454066987,5.488832222244237,8.849194800227787,5.488832222165346,8.849194800237399,1.91467e-05,0.001828801,0,0,,50207,53927,PAYLOAD,PAYLOAD,,,False
5013691,18:09.9,48:19.1,189.3574009,15219.90848,-167.737783,-5.904701283,-87.66638989,21.98929458,-15219.26118,138.6361154,189.35740085706195,15219.908487458928,5.248903362556,9.630425319516041,5.248903362330434,9.630425320006086,0.001547701,0.005114237,0,0,,12785,27538,PAYLOAD,DEBRIS,,NO,False
5238815,02:23.8,48:20.0,192.4888158,15219.88938,-152.9737976,4.614514625,-116.7461679,22.03181257,-15219.24182,138.6569016,192.48881582243965,15219.889379123731,5.265219711316178,9.63042406466243,5.2652197114321515,9.63042406460486,0.004805655,0.004853567,0,0,,12785,27538,PAYLOAD,DEBRIS,,NO,False
4933902,39:36.4,48:20.0,210.0115531,15219.8597,-176.9976878,5.656257739,-112.8923279,21.97448514,-15219.21215,138.6644467,210.0115531032457,15219.8596962483,5.351912886005556,9.63042211470877,5.351912886020937,9.630422114462286,0.000495435,0.00498836,0,0,,12785,27538,PAYLOAD,DEBRIS,,NO,False
5124910,54:23.2,48:20.1,191.9794444,15219.87406,-156.6647713,2.699338599,-110.9277696,22.01329615,-15219.22662,138.6467403,191.9794443782564,15219.874060409296,5.262583677533269,9.630423058150436,5.262583677420595,9.630423058177326,0.003337443,0.003571561,0,0,,12785,27538,PAYLOAD,DEBRIS,,NO,False
5199037,30:14.6,56:30.0,210.3892067,4648.913566,-11.75599197,-200.2353417,-63.49191191,-1.904470107,-1425.369328,4425.010282,210.38920668822738,4648.913565986712,5.35370101584133,8.444603910451654,5.353701015785638,8.444603910448796,1.16547e-05,0.001121639,0,0,,52581,53532,PAYLOAD,PAYLOAD,,,False
5239696,22:30.3,00:05.7,499.4977029,4151.219282,10.58262622,-480.2575663,136.8891274,6.390114892,-1134.822299,-3993.08891,499.49770286403174,4151.219281974992,6.2156030091343535,8.331398237034952,6.215603009062488,8.331398237028928,2.40226e-05,0.001975935,0,0,,44759,44713,PAYLOAD,PAYLOAD,,,False
5142961,32:57.4,25:33.1,199.9850897,13760.553,-23.44182316,-86.39114732,178.8325661,-6.914476145,-12332.9172,-6103.435454,199.98508970981194,13760.5529980877,5.303230724710544,9.529633968490836,5.303230724759364,9.529633968351877,5.99406e-05,0.001232968,0,0,,39186,43696,PAYLOAD,PAYLOAD,,,False
5103105,23:59.8,43:11.7,172.0934153,14834.50241,25.96445662,-35.9836752,166.2743687,-4.607427169,-14424.87091,-3462.01384,172.09341525768642,14834.502412514581,5.153831421597278,9.604778398683315,5.153831421352823,9.604778398852812,8.83537e-05,0.00190159,0,0,,53458,14551,UNKNOWN,PAYLOAD,,,False
5088646,24:28.4,15:12.2,57.29078665,52.95041399,-16.15649772,54.96145205,-0.663780754,-1.081958325,0.341745724,52.93825571,57.29078664942728,52.95041398869566,4.065444047420161,3.988065365261356,4.065444047410336,3.9880653652371794,5.76126e-08,1.71682e-06,1,-1,,55065,55085,PAYLOAD,PAYLOAD,,,True
5209408,22:13.3,53:58.6,181.6287156,4676.696771,-6.249413015,172.5091312,56.48481923,-2.230001401,-1442.454253,4448.68671,181.62871555416737,4676.696771080487,5.207455215380666,8.450561124820887,5.207455215129705,8.450561124838092,1.35766e-05,0.001288561,0,0,,51994,54100,PAYLOAD,PAYLOAD,,,False
5051583,44:03.5,55:44.1,106.331485,5.10000965,81.89003693,67.82611921,0.155285508,0.190180376,-0.217914888,-5.091801543,106.33148503183283,5.100009649708982,4.67592203623113,1.8082903531452272,4.675922036527714,1.8082903530975196,2.87606e-08,2.8426e-06,1,-1,,58316,58313,PAYLOAD,PAYLOAD,,,True
5205106,21:22.6,02:27.2,21.30039889,13764.12832,20.54977982,-2.715509758,-4.90301427,-68.55902766,-13359.68542,-3311.39449,21.300398888943278,13764.128317116076,3.1046045657500407,9.529893739727227,3.104604565702655,9.529893739517718,3.55974e-05,0.00169301,0,0,,13761,9697,PAYLOAD,DEBRIS,,NO,False
5133740,53:54.8,22:13.5,493.6144801,6984.316424,-3.155993723,-438.1743251,227.2631854,9.411060584,-3210.844235,-6202.504868,493.6144800462957,6984.316423749553,6.203778631043728,8.851565571166098,6.20377863093515,8.851565571130246,2.36975e-05,0.002184067,0,0,,52634,53242,PAYLOAD,PAYLOAD,,,False
5182235,54:03.1,21:13.4,296.3392085,4657.795855,-1.130677597,282.629984,-89.08389429,5.797005288,-1428.020984,-4433.484486,296.33920852553496,4657.795854652426,5.6948736032458305,8.446512293514012,5.694873603331709,8.446512293439406,1.11224e-05,0.001086095,0,0,,49409,53290,PAYLOAD,PAYLOAD,,,False
5130718,01:38.9,23:44.4,159.2738258,48.3544594,-127.0877352,95.5169927,9.662467006,6.927877492,4.402476474,47.65266476,159.27382585145372,48.354459405283706,5.076883763688319,3.8990281245123253,5.076883764009355,3.8990281246193814,1.9938e-06,4.28305e-06,1,-1,,55199,55533,DEBRIS,DEBRIS,NO,NO,True
5045259,10:20.9,47:10.6,38.02959992,13762.85211,37.80517642,-2.748995903,-3.07605724,-30.45998731,-12488.49338,5783.831213,38.02959992907881,13762.852110431319,3.6643203305635064,9.529801022163337,3.66432033079612,9.529801022194674,1.80748e-05,0.001589845,0,0,,56292,44390,PAYLOAD,PAYLOAD,,,False
